pregunta,respuesta
a cuantos hombres salvo desmond doss,"Mientras servía con su pelotón en 1944 en Guam y las Filipinas, le concedieron una medalla de la estrella de bronce por ayudar a los soldados heridos bajo fuego. Durante la batalla de Okinawa, salvó alrededor de 75 soldados de infantería heridos encima del acantilado de Maeda. Fue herido cuatro veces en Okinawa y evacuado el 21 de mayo de 1945 a bordo del USS ""Mercy"". Así, Doss ayudó a su país al salvar las vidas de sus compañeros, al mismo tiempo que cumplía con sus convicciones religiosas."
a cuantos hp equivale un kw,"El kilovatio (kW), igual a mil vatios (103 W), se usa habitualmente para expresar la potencia de motores, y la potencia de herramientas y máquinas. Un kilovatio equivale aproximadamente a 1,341 022 caballos de fuerza, o 1,359 622 caballos de vapor."
a cuantos huevos equivale un huevo de avestruz,"Un huevo de avestruz pesa entre 1 y 2 kg (equivale a unos veinticuatro huevos de gallina). Son de color blanco o amarillentos (posiblemente, esto evita que se recalienten en el sol de la sabana)."
a cuantos hz va la ps4,"La videoconsola PS4, dispone de un microprocesador tipo APU de ocho núcleos x86-64 a 1.6 GHZ fabricado por AMD bajo el nombre en clave Liverpool, basado en la arquitectura Jaguar. Una GPU AMD 7870 con una potencia de procesamiento de 1,84 Teraflops, que puede dedicarse a diferentes tareas que no sean exclusivamente gráficas. Cuenta también con una memoria RAM unificada de 8 GB, GDDR5, con un ancho de banda de 176 GB/segundo. A finales de agosto de 2013, Marc Diana, responsable de marketing de producto de AMD, afirmó a la prensa especializada que PS4 soporta acceso a memoria hUMA (UMA heterogéneo), que permite acceder a los dos componentes de la APU, CPU y GPU, a las mismas posiciones de memoria de manera simultánea mediante el uso de cachés coherentes. Si bien AMD desautorizó las declaraciones de Diana, no las desmintió."
a cuantos hz vibra el cuerpo humano,"Para que los humanos podamos percatar un sonido, este debe estar comprendido entre el rango de audición de 20 y 20 000 Hz. Por debajo de este rango tenemos los infrasonidos y por encima los ultrasonidos. A esto se le denomina rango de ""frecuencia audible"". Cuanta más edad se tiene, este rango va reduciéndose tanto en graves como en agudos."
a cuantos kilos equivale un litro,"Un litro de agua líquida tiene una masa casi exactamente igual a un kilogramo. Una de las primeras definiciones del kilogramo se estableció como la masa de un litro de agua. Como el volumen cambia con la temperatura y la presión, y la presión utiliza unidades de masa, se cambió la definición del kilogramo. A presión estándar, un litro de agua tiene una masa de 0,999975 kg a 4 °C, y 0,997 kg a 25 °C."
a cuantos km corre usain bolt,"La velocidad máxima con la que un ser humano puede correr se ve afectada por muchos factores, varía mucho en toda la población, y es importante en el atletismo y muchos deportes. El hombre más veloz reconocido oficialmente es Usain Bolt, quien ostenta dicho título tras recorrer los 100 metros en tan solo 9.58 s, con una velocidad promedio de 37.57 km/h y una velocidad límite de 44.72 km/h, durante el Campeonato Mundial de Atletismo de 2009. Aunque estudios científicos de biomecánica y fuerza muscular apuntan que es teóricamente posible que el ser humano corra a una velocidad de 64 km/h."
a cuantos km esta la luna,"En astronomía, una distancia lunar (LD) es la medida de la distancia desde la Tierra a la Luna. La distancia media entre la Tierra y la Luna es 384 400 kilómetros (1.26 segundos a velocidad de la luz). La distancia real varía a lo largo de la órbita de la Luna."
a cuantos km gira la tierra,"La velocidad angular de rotación de La Tierra es de 7,27 x 10-5 rad/s con una velocidad lineal de 1670 km/h en el ecuador, disminuyendo este valor conforme nos acercamos a los polos (donde el valor es nulo). A lo largo de millones de años la rotación se ha ralentizado de forma significativa por interacciones gravitacionales con la Luna. Sin embargo, algunos acontecimientos de grandes proporciones, como el terremoto del océano Índico de 2004 han acelerado la rotación en tres microsegundos. El ajuste posglaciar, en marcha desde la última Edad de Hielo, está cambiando la distribución de la masa de la Tierra y, por consiguiente, modificando el momento de inercia y, a causa de la ley de conservación del momento angular, también el período de rotación."
a cuantos litros de agua equivale un metro cubico,El metro cúbico (símbolo: m³) es una unidad de volumen. Se corresponde con el volumen de un cubo de un metro de arista. Es la unidad coherente del Sistema Internacional de Unidades para el volumen. Equivale a un kilolitro (1000 litros).
a cuantos litros equivale 1 galon,"Además de Estados Unidos, los países de Puerto Rico, Panamá, Perú, Colombia, Ecuador y Venezuela usan la definición de galón que equivale a:"
a cuantos litros equivale 1 metro cubico,El metro cúbico (símbolo: m³) es una unidad de volumen. Se corresponde con el volumen de un cubo de un metro de arista. Es la unidad coherente del Sistema Internacional de Unidades para el volumen. Equivale a un kilolitro (1000 litros).
a cuantos litros equivale un barril de petroleo,"El precio del petróleo es el precio que se le da a un barril de petróleo, que es una unidad de volumen equivalente a 159 litros ó 42 galones."
a cuantos litros equivale un kilo,"Un litro de agua líquida tiene una masa casi exactamente igual a un kilogramo. Una de las primeras definiciones del kilogramo se estableció como la masa de un litro de agua. Como el volumen cambia con la temperatura y la presión, y la presión utiliza unidades de masa, se cambió la definición del kilogramo. A presión estándar, un litro de agua tiene una masa de 0,999975 kg a 4 °C, y 0,997 kg a 25 °C."
a cuantos litros equivale un metro cubico,El metro cúbico (símbolo: m³) es una unidad de volumen. Se corresponde con el volumen de un cubo de un metro de arista. Es la unidad coherente del Sistema Internacional de Unidades para el volumen. Equivale a un kilolitro (1000 litros).
a cuantos metros esta el titanic,"El pecio del , transatlántico británico de la White Star Line, reposa a 3821 m de profundidad en la parte norte del océano Atlántico, a algunos kilómetros del emplazamiento donde naufragó el a las 2:20 de la mañana. Objeto de leyendas desde la catástrofe, los restos se buscaron durante varios años. Existieron proyectos para intentar reflotar el buque, pero no tuvieron éxito."
a cuantos metros estaban los 33 mineros,"Está basada en un hecho real, la trascendental historia de los 33 mineros, que lucharon por sobrevivir a más de 700 metros bajo tierra, durante 69 días tras el derrumbe de la mina San José el 5 de agosto de 2010, mientras sus familias crean el campamento ""Esperanza"" en una forma de insistir en el rescate de los 33 mineros atrapados bajo tierra."
a cuantos sets se juega un partido de tenis,"Estos cuatro torneos se disputan anualmente, cada partido al mejor de cinco sets en categoría masculina, y al mejor de tres en categoría femenina, ambas con un cuadro de 128 tenistas. Son los de mayor renombre entre jugadores y aficionados a este deporte, al otorgar los mayores premios en efectivo y el mayor número de puntos para la clasificación mundial. Cuando un jugador triunfa en alguno de estos cuatro torneos, se dice que ha logrado un título de Grand Slam. La expresión proviene del juego del ""bridge"", que se aplicó por primera vez al tenis en 1933. Los jugadores con más Grand Slam en la historia son Novak Djokovic con 24, en el tenis masculino; y Margaret Court, en el femenino, con 24."
a cuantos tiempos equivale una negra,"La figura de negra equivale a la cuarta parte de una redonda, a la mitad de una blanca, a 2 corcheas, 4 semicorcheas, 8 fusas o 16 semifusas."
a cuál de estas organizaciones internacionales pertenece españa,"España, formalmente Reino de España, es un país soberano , constituido en Estado social y democrático de derecho y cuya forma de gobierno es la monarquía parlamentaria. Es uno de los veintisiete Estados soberanos que forman la Unión Europea. Su territorio, con capital en Madrid, está organizado en diecisiete comunidades autónomas, formadas a su vez por cincuenta provincias, y dos ciudades autónomas."
a cuál de las siguientes url pertenece el dominio .mil,".mil es un dominio de Internet genérico para el Departamento de Defensa de los Estados Unidos y sus organizaciones subsidiarias. Fue uno de los primeros dominios de Internet, creado en enero de 1985."
a cuántas libras equivale un kilogramo,"En los Estados Unidos, la libra avoirdupois como una unidad de masa ha sido oficialmente definida en términos del kilogramo desde la ""Mendenhall Order of 1893"". Esa orden definió la libra como 2.204 62 libras por un kilogramo. El siguiente año, esta relación fue redefinida como 2.204 622 34 libras por kilogramo, siguiendo la determinación de la libra británica."
a cuántas personas resucitó jesús jw,"Los Testigos basan sus creencias sobre el significado de 1914 en la interpretación de la cronología bíblica de la Sociedad Watchtower, basándose en su creencia de que la destrucción de Jerusalén y el comienzo del cautiverio babilónico ocurrió en el 607 a. C. (La fecha aceptada secularmente para la caída de Jerusalén es el año 587 a. C.; los exiliados fueron llevados en varios años, y la mayoría de los judíos fueron exiliados a Babilonia después del sitio de Jerusalén en el 597 a. C.) Creen que el capítulo 4 de Daniel profetizó un período de 2520 años comenzando en 607 a. C. y terminando en 1914 d. C. Ellos equiparan este período con el ""tiempo de los gentiles"" o ""los tiempos señalados de las naciones"", una frase tomada de Lucas 21:24. Creen que cuando los babilonios conquistaron Jerusalén, el linaje de reyes descendientes de David se truncó, y que el trono de Dios fue ""pisoteado"" desde entonces hasta que Jesús comenzó a gobernar en octubre de 1914. Los testigos creen que su doctrina está confirmada por los acontecimientos mundiales desde 1914, incluidas las guerras, las hambrunas, los terremotos y el aumento de la anarquía, que ven como el cumplimiento de la ""señal"" de la presencia de Cristo. Creen que su predicación también es parte de esa señal, citando Mateo 24:14. Los Testigos enseñan que en 1918 Jesús resucitó a los 144.000 (los ""ungidos"") que ya habían muerto a la vida celestial; desde 1918, cualquier ""ungido"" ha sido resucitado individualmente a la vida celestial en el momento de su muerte, para servir como reyes junto a Cristo en su gobierno celestial."
